,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Year,Home_rank,Away_rank
17604,1993-04-25,Morocco,Mali,1,0,African Cup of Nations qualification,Casablanca,Morocco,False,1993,[33],[74]
17605,1993-04-25,Mozambique,DR Congo,0,0,African Cup of Nations qualification,Maputo,Mozambique,False,1993,[100],[]
17606,1993-04-25,Niger,Benin,4,1,African Cup of Nations qualification,Niamey,Niger,False,1993,[77],[124]
17607,1993-04-25,Saint Vincent and the Grenadines,Saint Lucia,0,1,CFU Caribbean Cup qualification,St. George's,Grenada,True,1993,[],[]
17608,1993-04-26,Singapore,North Korea,1,3,FIFA World Cup qualification,Singapore,Singapore,False,1993,[73],[]
17609,1993-04-26,Vietnam,Qatar,0,4,FIFA World Cup qualification,Singapore,Singapore,True,1993,[132],[51]
17610,1993-04-27,Dominica,Saint Lucia,2,4,CFU Caribbean Cup qualification,St. George's,Grenada,True,1993,[],[]
17611,1993-04-27,Ukraine,Israel,1,1,Friendly,Odesa,Ukraine,False,1993,[131],[69]
17612,1993-04-28,Bulgaria,Finland,2,0,FIFA World Cup qualification,Sofia,Bulgaria,False,1993,[37],[47]
17613,1993-04-28,Czech Republic,Wales,1,1,FIFA World Cup qualification,Ostrava,Czech Republic,False,1993,[],[27]
17614,1993-04-28,England,Netherlands,2,2,FIFA World Cup qualification,London,England,False,1993,[11],[16]
17615,1993-04-28,France,Sweden,2,1,FIFA World Cup qualification,Paris,France,False,1993,[12],[4]
17616,1993-04-28,Indonesia,North Korea,1,2,FIFA World Cup qualification,Singapore,Singapore,True,1993,[98],[]
17617,1993-04-28,Republic of Ireland,Denmark,1,1,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1993,[6],[10]
17618,1993-04-28,South Korea,Iraq,2,2,Friendly,Ulsan,South Korea,False,1993,[],[57]
17619,1993-04-28,Norway,Turkey,3,1,FIFA World Cup qualification,Oslo,Norway,False,1993,[9],[63]
17620,1993-04-28,Poland,San Marino,1,0,FIFA World Cup qualification,Łódź,Poland,False,1993,[20],[119]
17621,1993-04-28,Portugal,Scotland,5,0,FIFA World Cup qualification,Lisbon,Portugal,False,1993,[23],[30]
17622,1993-04-28,Russia,Hungary,3,0,FIFA World Cup qualification,Moscow,Russia,False,1993,[7],[42]
17623,1993-04-28,Singapore,Vietnam,1,0,FIFA World Cup qualification,Singapore,Singapore,False,1993,[73],[132]
17624,1993-04-28,Spain,Northern Ireland,3,1,FIFA World Cup qualification,Seville,Spain,False,1993,[13],[40]
17625,1993-04-28,Thailand,Japan,0,1,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[66],[43]
17626,1993-04-28,United Arab Emirates,Sri Lanka,3,0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,1993,[55],[161]
17627,1993-04-29,Dominica,Saint Vincent and the Grenadines,0,2,CFU Caribbean Cup qualification,St. George's,Grenada,True,1993,[],[]
17628,1993-04-29,Grenada,Saint Lucia,0,1,CFU Caribbean Cup qualification,St. George's,Grenada,False,1993,[138],[]
17629,1993-04-30,Bangladesh,Japan,1,4,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[120],[43]
17630,1993-04-30,Indonesia,Vietnam,2,1,FIFA World Cup qualification,Singapore,Singapore,True,1993,[98],[132]
17631,1993-04-30,Singapore,Qatar,1,0,FIFA World Cup qualification,Singapore,Singapore,False,1993,[73],[51]
17632,1993-04-30,United Arab Emirates,Thailand,2,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,1993,[55],[66]
17633,1993-05-01,Macau,Saudi Arabia,0,6,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True,1993,[],[44]
17634,1993-05-01,Malaysia,Kuwait,1,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,1993,[75],[60]
17635,1993-05-01,Switzerland,Italy,1,0,FIFA World Cup qualification,Berne,Switzerland,False,1993,[3],[2]
17636,1993-05-02,El Salvador,Canada,1,2,FIFA World Cup qualification,San Salvador,El Salvador,False,1993,[62],[46]
17637,1993-05-02,Guinea,Zimbabwe,3,0,FIFA World Cup qualification,Conakry,Guinea,False,1993,[65],[50]
17638,1993-05-02,Honduras,Mexico,1,4,FIFA World Cup qualification,Tegucigalpa,Honduras,False,1993,[41],[14]
17639,1993-05-02,Ivory Coast,Nigeria,2,1,FIFA World Cup qualification,Abidjan,Ivory Coast,False,1993,[],[17]
17640,1993-05-02,North Korea,Qatar,2,2,FIFA World Cup qualification,Singapore,Singapore,True,1993,[],[51]
17641,1993-05-02,Singapore,Indonesia,2,1,FIFA World Cup qualification,Singapore,Singapore,False,1993,[73],[98]
17642,1993-05-03,Guernsey,Jersey,1,2,Friendly,St. Sampson,Guernsey,False,1993,[],[]
17643,1993-05-03,Macau,Kuwait,1,10,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True,1993,[],[60]
17644,1993-05-03,Malaysia,Saudi Arabia,1,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,1993,[75],[44]
17645,1993-05-03,Sri Lanka,Thailand,0,3,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[161],[66]
17646,1993-05-03,United Arab Emirates,Bangladesh,7,0,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,1993,[55],[120]
17647,1993-05-05,Bangladesh,Thailand,1,4,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[120],[66]
17648,1993-05-05,Kuwait,Saudi Arabia,0,0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,True,1993,[60],[44]
17649,1993-05-05,Malaysia,Macau,9,0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,1993,[75],[]
17650,1993-05-05,Sri Lanka,Japan,0,6,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[161],[43]
17651,1993-05-07,Bangladesh,Sri Lanka,3,0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1993,[120],[161]
17652,1993-05-07,Hong Kong,Bahrain,2,1,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[103],[79]
17653,1993-05-07,Lebanon,India,2,2,FIFA World Cup qualification,Beirut,Lebanon,False,1993,[108],[129]
17654,1993-05-07,United Arab Emirates,Japan,1,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,1993,[55],[43]
17655,1993-05-08,United States,Colombia,1,2,Friendly,Miami,United States,False,1993,[],[19]
17656,1993-05-09,Bahrain,South Korea,0,0,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[79],[]
17657,1993-05-09,Canada,Mexico,1,2,FIFA World Cup qualification,Toronto,Canada,False,1993,[46],[14]
17658,1993-05-09,El Salvador,Honduras,2,1,FIFA World Cup qualification,San Salvador,El Salvador,False,1993,[62],[41]
17659,1993-05-09,Lebanon,Hong Kong,2,2,FIFA World Cup qualification,Beirut,Lebanon,False,1993,[108],[103]
17660,1993-05-11,India,Hong Kong,1,2,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[129],[103]
17661,1993-05-11,Lebanon,South Korea,0,1,FIFA World Cup qualification,Beirut,Lebanon,False,1993,[108],[]
17662,1993-05-12,Bulgaria,Israel,2,2,FIFA World Cup qualification,Sofia,Bulgaria,False,1993,[37],[69]
17663,1993-05-12,Estonia,Malta,0,1,FIFA World Cup qualification,Tallinn,Estonia,False,1993,[118],[82]
17664,1993-05-13,Finland,Austria,3,1,FIFA World Cup qualification,Turku,Finland,False,1993,[47],[38]
17665,1993-05-13,India,South Korea,0,3,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[129],[]
17666,1993-05-13,Lebanon,Bahrain,0,0,FIFA World Cup qualification,Beirut,Lebanon,False,1993,[108],[79]
17667,1993-05-14,Kuwait,Malaysia,2,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,True,1993,[60],[75]
17668,1993-05-14,Saudi Arabia,Macau,8,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1993,[44],[]
17669,1993-05-15,Bahrain,India,2,1,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[79],[129]
17670,1993-05-15,Hong Kong,South Korea,0,3,FIFA World Cup qualification,Beirut,Lebanon,True,1993,[103],[]
17671,1993-05-15,Latvia,Albania,0,0,FIFA World Cup qualification,Riga,Latvia,False,1993,[89],[92]
17672,1993-05-16,Kuwait,Macau,8,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,True,1993,[60],[]
17673,1993-05-16,Saudi Arabia,Malaysia,3,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1993,[44],[75]
17674,1993-05-18,Lithuania,Ukraine,1,2,Friendly,Vilnius,Lithuania,False,1993,[84],[131]
17675,1993-05-18,Macau,Malaysia,0,5,FIFA World Cup qualification,Ta'if,Saudi Arabia,True,1993,[],[75]
17676,1993-05-18,Saudi Arabia,Kuwait,2,0,FIFA World Cup qualification,Ta'if,Saudi Arabia,False,1993,[44],[60]
17677,1993-05-19,Estonia,Scotland,0,3,FIFA World Cup qualification,Tallinn,Estonia,False,1993,[118],[30]
17678,1993-05-19,San Marino,Poland,0,3,FIFA World Cup qualification,Serravalle,San Marino,False,1993,[119],[20]
17679,1993-05-19,Sweden,Austria,1,0,FIFA World Cup qualification,Solna,Sweden,False,1993,[4],[38]
17680,1993-05-20,Guadeloupe,Réunion,0,3,Friendly,Créteil,France,True,1993,[],[]
17681,1993-05-20,Luxembourg,Iceland,1,1,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1993,[110],[53]
17682,1993-05-20,Zambia,Malawi,1,1,Friendly,Lusaka,Zambia,False,1993,[25],[68]
17683,1993-05-21,Colombia,Venezuela,1,1,Friendly,Bogotá,Colombia,False,1993,[19],[94]
17684,1993-05-21,Jamaica,Saint Kitts and Nevis,4,1,CFU Caribbean Cup,Kingston,Jamaica,False,1993,[83],[]
17685,1993-05-21,Martinique,Saint Lucia,2,0,CFU Caribbean Cup,Montego Bay,Jamaica,True,1993,[],[]
17686,1993-05-21,Puerto Rico,Sint Maarten,3,0,CFU Caribbean Cup,Kingston,Jamaica,True,1993,[101],[]
17687,1993-05-22,Belgium,Faroe Islands,3,0,FIFA World Cup qualification,Brussels,Belgium,False,1993,[18],[111]
17688,1993-05-22,Burkina Faso,Guadeloupe,2,0,Friendly,Créteil,France,True,1993,[113],[]
17689,1993-05-22,Jordan,Yemen,1,1,FIFA World Cup qualification,Irbid,Jordan,False,1993,[87],[90]
17690,1993-05-22,New Zealand,Fiji,2,0,Friendly,Napier,New Zealand,False,1993,[80],[116]
17691,1993-05-22,Pakistan,China PR,0,5,FIFA World Cup qualification,Irbid,Jordan,True,1993,[149],[45]
17692,1993-05-22,Zambia,Malawi,0,1,Friendly,Lusaka,Zambia,False,1993,[25],[68]
17693,1993-05-23,Jamaica,Sint Maarten,2,0,CFU Caribbean Cup,Kingston,Jamaica,False,1993,[83],[]
17694,1993-05-23,Russia,Greece,1,1,FIFA World Cup qualification,Moscow,Russia,False,1993,[7],[32]
17695,1993-05-23,Saint Kitts and Nevis,Puerto Rico,1,0,CFU Caribbean Cup,Kingston,Jamaica,True,1993,[],[101]
17696,1993-05-23,Trinidad and Tobago,Saint Lucia,1,1,CFU Caribbean Cup,Montego Bay,Jamaica,True,1993,[85],[]
17697,1993-05-23,United States,Bolivia,0,0,Friendly,Fullerton,United States,False,1993,[],[59]
17698,1993-05-24,Jordan,Iraq,1,1,FIFA World Cup qualification,Irbid,Jordan,False,1993,[87],[57]
17699,1993-05-24,New Zealand,Fiji,5,0,Friendly,Palmerston North,New Zealand,False,1993,[80],[116]
17700,1993-05-24,Yemen,Pakistan,5,1,FIFA World Cup qualification,Irbid,Jordan,True,1993,[90],[149]
17701,1993-05-24,Zambia,Malawi,4,2,Friendly,Lusaka,Zambia,False,1993,[25],[68]
17702,1993-05-25,Azerbaijan,Georgia,1,0,Friendly,Gəncə,Azerbaijan,False,1993,[],[]
17703,1993-05-25,Jamaica,Puerto Rico,1,0,CFU Caribbean Cup,Kingston,Jamaica,False,1993,[83],[101]
17704,1993-05-25,Lithuania,Northern Ireland,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,1993,[84],[40]
17705,1993-05-25,Martinique,Trinidad and Tobago,3,2,CFU Caribbean Cup,Montego Bay,Jamaica,True,1993,[],[85]
17706,1993-05-25,Saint Kitts and Nevis,Sint Maarten,2,2,CFU Caribbean Cup,Kingston,Jamaica,True,1993,[],[]
17707,1993-05-25,Saint Vincent and the Grenadines,Saint Lucia,4,1,CFU Caribbean Cup,Montego Bay,Jamaica,True,1993,[],[]
17708,1993-05-26,Albania,Republic of Ireland,1,2,FIFA World Cup qualification,Tirana,Albania,False,1993,[92],[6]
17709,1993-05-26,Ethiopia,Sudan,1,1,Friendly,Addis Abeba,Ethiopia,False,1993,[95],[126]
17710,1993-05-26,Jordan,China PR,0,3,FIFA World Cup qualification,Irbid,Jordan,False,1993,[87],[45]
17711,1993-05-26,United States,Peru,0,0,Friendly,Mission Viejo,United States,False,1993,[],[70]
17712,1993-05-26,Yemen,Iraq,1,6,FIFA World Cup qualification,Irbid,Jordan,True,1993,[90],[57]
17713,1993-05-27,Bolivia,Paraguay,2,1,Copa Paz del Chaco,Cochabamba,Bolivia,False,1993,[59],[67]
17714,1993-05-28,Jamaica,Trinidad and Tobago,3,0,CFU Caribbean Cup,Kingston,Jamaica,False,1993,[83],[85]
17715,1993-05-28,Martinique,Saint Kitts and Nevis,1,1,CFU Caribbean Cup,Montego Bay,Jamaica,True,1993,[],[]
17716,1993-05-28,Pakistan,Iraq,0,8,FIFA World Cup qualification,Irbid,Jordan,True,1993,[149],[57]
17717,1993-05-28,Yemen,China PR,1,0,FIFA World Cup qualification,Irbid,Jordan,True,1993,[90],[45]
17718,1993-05-29,Republic of Ireland,Hungary,2,4,Friendly,Dublin,Republic of Ireland,False,1993,[6],[42]
17719,1993-05-29,Poland,England,1,1,FIFA World Cup qualification,Chorzów,Poland,False,1993,[20],[11]
17720,1993-05-30,Chile,Colombia,1,1,Friendly,Santiago,Chile,False,1993,[49],[19]
17721,1993-05-30,Ecuador,Peru,1,0,Friendly,Quito,Ecuador,False,1993,[35],[70]
17722,1993-05-30,Iraq,China PR,1,0,FIFA World Cup qualification,Irbid,Jordan,True,1993,[57],[45]
17723,1993-05-30,Jamaica,Martinique,0,0,CFU Caribbean Cup,Kingston,Jamaica,False,1993,[83],[]
17724,1993-05-30,Jordan,Pakistan,3,1,FIFA World Cup qualification,Irbid,Jordan,False,1993,[87],[149]
17725,1993-05-30,New Zealand,Australia,0,1,FIFA World Cup qualification,Auckland,New Zealand,False,1993,[80],[52]
17726,1993-05-30,Trinidad and Tobago,Saint Kitts and Nevis,3,2,CFU Caribbean Cup,Kingston,Jamaica,True,1993,[85],[]
17727,1993-06-02,Czech Republic,Romania,5,2,FIFA World Cup qualification,Košice,Slovakia,True,1993,[],[21]
17728,1993-06-02,Denmark,Albania,4,0,FIFA World Cup qualification,Copenhagen,Denmark,False,1993,[10],[92]
17729,1993-06-02,Iceland,Russia,1,1,FIFA World Cup qualification,Reykjavík,Iceland,False,1993,[53],[7]
17730,1993-06-02,Latvia,Northern Ireland,1,2,FIFA World Cup qualification,Riga,Latvia,False,1993,[89],[40]
17731,1993-06-02,Lithuania,Spain,0,2,FIFA World Cup qualification,Vilnius,Lithuania,False,1993,[84],[13]
17732,1993-06-02,Norway,England,2,0,FIFA World Cup qualification,Oslo,Norway,False,1993,[9],[11]
17733,1993-06-02,Scotland,Estonia,3,1,FIFA World Cup qualification,Aberdeen,Scotland,False,1993,[30],[118]
17734,1993-06-02,Sweden,Israel,5,0,FIFA World Cup qualification,Solna,Sweden,False,1993,[4],[69]
17735,1993-06-02,Turkmenistan,Tajikistan,6,0,Friendly,Ashgabat,Turkmenistan,False,1993,[],[]
17736,1993-06-05,Bahrain,Lebanon,0,0,FIFA World Cup qualification,Seoul,South Korea,True,1993,[79],[108]
17737,1993-06-05,South Korea,Hong Kong,4,1,FIFA World Cup qualification,Seoul,South Korea,False,1993,[],[103]
17738,1993-06-06,Australia,New Zealand,3,0,FIFA World Cup qualification,Melbourne,Australia,False,1993,[52],[80]
17739,1993-06-06,Azerbaijan,Tajikistan,2,0,Friendly,Teheran,Iran,True,1993,[],[]
17740,1993-06-06,Colombia,Chile,1,0,Friendly,Bogotá,Colombia,False,1993,[19],[49]
17741,1993-06-06,Faroe Islands,Wales,0,3,FIFA World Cup qualification,Toftir,Faroe Islands,False,1993,[111],[27]
17742,1993-06-06,Iran,Pakistan,5,0,Friendly,Teheran,Iran,False,1993,[],[149]
17743,1993-06-06,Peru,Bolivia,1,0,Friendly,Lima,Peru,False,1993,[70],[59]
17744,1993-06-06,United States,Brazil,0,2,USA Cup,New Haven,United States,False,1993,[],[8]
17745,1993-06-07,Azerbaijan,Kyrgyzstan,3,2,Friendly,Teheran,Iran,True,1993,[],[]
17746,1993-06-07,India,Bahrain,0,3,FIFA World Cup qualification,Seoul,South Korea,True,1993,[129],[79]
17747,1993-06-07,South Korea,Lebanon,2,0,FIFA World Cup qualification,Seoul,South Korea,False,1993,[],[108]
17748,1993-06-07,Pakistan,Turkmenistan,0,4,Friendly,Teheran,Iran,True,1993,[149],[]
17749,1993-06-08,Iran,Turkmenistan,2,1,Friendly,Teheran,Iran,False,1993,[],[]
17750,1993-06-08,Kyrgyzstan,Tajikistan,1,1,Friendly,Teheran,Iran,True,1993,[],[]
17751,1993-06-09,Ecuador,Chile,1,2,Friendly,Quito,Ecuador,False,1993,[35],[49]
17752,1993-06-09,Hong Kong,Lebanon,1,2,FIFA World Cup qualification,Seoul,South Korea,True,1993,[103],[108]
17753,1993-06-09,South Korea,India,7,0,FIFA World Cup qualification,Seoul,South Korea,False,1993,[],[129]
17754,1993-06-09,Latvia,Republic of Ireland,0,2,FIFA World Cup qualification,Riga,Latvia,False,1993,[89],[6]
17755,1993-06-09,Netherlands,Norway,0,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,1993,[16],[9]
17756,1993-06-09,United States,England,2,0,USA Cup,Foxborough,United States,False,1993,[],[11]
17757,1993-06-10,Brazil,Germany,3,3,USA Cup,Washington,United States,True,1993,[8],[1]
17758,1993-06-10,Mexico,Paraguay,3,1,Friendly,Mexico City,Mexico,False,1993,[14],[67]
17759,1993-06-11,Bahrain,Hong Kong,3,0,FIFA World Cup qualification,Seoul,South Korea,True,1993,[79],[103]
17760,1993-06-11,India,Lebanon,1,2,FIFA World Cup qualification,Seoul,South Korea,True,1993,[129],[108]
17761,1993-06-11,South Korea,Romania,2,2,Korea Cup,Seoul,South Korea,False,1993,[],[21]
17762,1993-06-11,Martinique,Trinidad and Tobago,1,1,Friendly,Fort-de-France,Martinique,False,1993,[],[85]
17763,1993-06-11,Peru,Venezuela,3,1,Friendly,Arequipa,Peru,False,1993,[70],[94]
17764,1993-06-12,China PR,Pakistan,3,0,FIFA World Cup qualification,Chengdu,China PR,False,1993,[45],[149]
17765,1993-06-12,Yemen,Jordan,1,1,FIFA World Cup qualification,Chengdu,China PR,True,1993,[90],[87]
17766,1993-06-13,Bolivia,Chile,1,3,Friendly,La Paz,Bolivia,False,1993,[59],[49]
17767,1993-06-13,Brazil,England,1,1,USA Cup,Washington,United States,True,1993,[8],[11]
17768,1993-06-13,Hong Kong,India,1,3,FIFA World Cup qualification,Seoul,South Korea,True,1993,[103],[129]
17769,1993-06-13,Iran,Tajikistan,1,0,Friendly,Teheran,Iran,False,1993,[],[]
17770,1993-06-13,South Korea,Bahrain,3,0,FIFA World Cup qualification,Seoul,South Korea,False,1993,[],[79]
17771,1993-06-13,United States,Germany,3,4,USA Cup,Chicago,United States,False,1993,[],[1]
17772,1993-06-14,Iran,Turkmenistan,2,1,Friendly,Teheran,Iran,False,1993,[],[]
17773,1993-06-14,Iraq,Jordan,4,0,FIFA World Cup qualification,Chengdu,China PR,True,1993,[57],[87]
17774,1993-06-14,South Korea,Czech Republic,1,2,Korea Cup,Seoul,South Korea,False,1993,[],[]
17775,1993-06-14,Pakistan,Yemen,0,3,FIFA World Cup qualification,Chengdu,China PR,True,1993,[149],[90]
17776,1993-06-15,Ecuador,Venezuela,6,1,Copa América,Quito,Ecuador,False,1993,[35],[94]
17777,1993-06-16,China PR,Jordan,4,1,FIFA World Cup qualification,Chengdu,China PR,False,1993,[45],[87]
17778,1993-06-16,Colombia,Mexico,2,1,Copa América,Machala,Ecuador,True,1993,[19],[14]
17779,1993-06-16,Faroe Islands,Czech Republic,0,3,FIFA World Cup qualification,Toftir,Faroe Islands,False,1993,[111],[]
17780,1993-06-16,Finland,Israel,0,0,FIFA World Cup qualification,Lahti,Finland,False,1993,[47],[69]
17781,1993-06-16,Iceland,Hungary,2,0,FIFA World Cup qualification,Reykjavík,Iceland,False,1993,[53],[42]
17782,1993-06-16,Iraq,Yemen,3,0,FIFA World Cup qualification,Chengdu,China PR,True,1993,[57],[90]
17783,1993-06-16,Lithuania,Republic of Ireland,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,1993,[84],[6]
17784,1993-06-16,Uruguay,United States,1,0,Copa América,Ambato,Ecuador,True,1993,[22],[]
17785,1993-06-17,Argentina,Bolivia,1,0,Copa América,Guayaquil,Ecuador,True,1993,[5],[59]
17786,1993-06-18,Brazil,Peru,0,0,Copa América,Cuenca,Ecuador,True,1993,[8],[70]
17787,1993-06-18,China PR,Yemen,1,0,FIFA World Cup qualification,Chengdu,China PR,False,1993,[45],[90]
17788,1993-06-18,Iraq,Pakistan,4,0,FIFA World Cup qualification,Chengdu,China PR,True,1993,[57],[149]
17789,1993-06-18,Paraguay,Chile,1,0,Copa América,Cuenca,Ecuador,True,1993,[67],[49]
17790,1993-06-19,Ecuador,United States,2,0,Copa América,Quito,Ecuador,False,1993,[35],[]
17791,1993-06-19,England,Germany,1,2,USA Cup,Pontiac,United States,True,1993,[11],[1]
17792,1993-06-19,South Korea,Egypt,1,2,Korea Cup,Seoul,South Korea,False,1993,[],[26]
17793,1993-06-19,Portugal,Malta,4,0,FIFA World Cup qualification,Porto,Portugal,False,1993,[23],[82]
17794,1993-06-19,Uruguay,Venezuela,2,2,Copa América,Ambato,Ecuador,True,1993,[22],[94]
17795,1993-06-20,Argentina,Mexico,1,1,Copa América,Guayaquil,Ecuador,True,1993,[5],[14]
17796,1993-06-20,China PR,Iraq,2,1,FIFA World Cup qualification,Chengdu,China PR,False,1993,[45],[57]
17797,1993-06-20,Colombia,Bolivia,1,1,Copa América,Machala,Ecuador,True,1993,[19],[59]
17798,1993-06-20,Mali,Senegal,0,2,Friendly,Bamako,Mali,False,1993,[74],[58]
17799,1993-06-20,Pakistan,Jordan,0,5,FIFA World Cup qualification,Chengdu,China PR,True,1993,[149],[87]
17800,1993-06-21,Brazil,Chile,2,3,Copa América,Cuenca,Ecuador,True,1993,[8],[49]
17801,1993-06-21,Paraguay,Peru,1,1,Copa América,Cuenca,Ecuador,True,1993,[67],[70]
17802,1993-06-22,Ecuador,Uruguay,2,1,Copa América,Quito,Ecuador,False,1993,[35],[22]
17803,1993-06-22,United States,Venezuela,3,3,Copa América,Quito,Ecuador,True,1993,[],[94]
17804,1993-06-23,Argentina,Colombia,1,1,Copa América,Guayaquil,Ecuador,True,1993,[5],[19]
17805,1993-06-23,Costa Rica,Panama,3,1,Friendly,San José,Costa Rica,False,1993,[39],[125]
17806,1993-06-23,Iran,Oman,0,0,FIFA World Cup qualification,Teheran,Iran,False,1993,[],[97]
17807,1993-06-23,Mexico,Bolivia,0,0,Copa América,Portoviejo,Ecuador,True,1993,[14],[59]
17808,1993-06-24,Brazil,Paraguay,3,0,Copa América,Cuenca,Ecuador,True,1993,[8],[67]
17809,1993-06-24,Chile,Peru,0,1,Copa América,Cuenca,Ecuador,True,1993,[49],[70]
17810,1993-06-25,Croatia,Ukraine,3,1,Friendly,Zagreb,Croatia,False,1993,[117],[131]
17811,1993-06-25,Iran,Chinese Taipei,6,0,FIFA World Cup qualification,Teheran,Iran,False,1993,[],[160]
17812,1993-06-25,Oman,Syria,0,0,FIFA World Cup qualification,Teheran,Iran,True,1993,[97],[78]
